,label,centroid-0,centroid-1
189,190,1030.7142857142858,797.1428571428571
190,191,1064.3042843878497,76.27656187823318
191,192,1073.438717259906,542.7669576897247
192,193,1057.1051502145922,828.5643776824035
193,194,1082.6270252025201,1231.2479747974799
194,195,1074.878586480791,219.14621494569622
195,196,1100.931659249841,1080.1134774316592
196,197,1074.4705882352941,1383.235294117647
197,198,1107.3787970838396,1577.6324422843256
198,199,1119.1462533504255,1472.3351590723692
199,200,1076.6666666666667,1396.1333333333334
200,201,1077.0,1390.0
201,202,1082.625,303.0
202,203,1081.0,337.0
203,204,1131.3903027055987,814.2856951513528
204,205,1092.15,299.05
205,206,1143.656130600903,1318.555227509552
206,207,1138.2849242922975,445.78209348255433
207,208,1104.2666666666667,339.4
208,209,1153.049267825373,287.37566716846857
209,210,1150.807716938841,137.6512968299712
210,211,1136.3707923355773,22.46970481615743
211,212,1152.4778672032194,592.2134473507713
212,213,1147.5770725388602,708.7299222797927
213,214,1175.923858773181,1025.2061340941511
214,215,1174.2436233611443,907.9733015494636
215,216,1165.894716544543,1174.158118010027
216,217,1187.0682833439694,1402.9661774090619
217,218,1187.6208791208792,1539.2598577892695
218,219,1193.0937198067634,404.54299516908213
219,220,1193.7234401349072,26.013490725126477
220,221,1188.5,573.5
221,222,1190.0,576.0
222,223,1190.909090909091,583.2727272727273
223,224,1197.561320754717,772.6415094339623
224,225,1198.1775147928995,683.1538461538462
225,226,1198.3333333333333,1308.0757575757575
226,227,1198.6666666666667,71.52380952380952
227,228,1198.8,92.6
228,229,1198.7692307692307,1272.1538461538462
229,230,1198.7272727272727,1336.3636363636363
230,231,1199.0,1285.5
