,label,centroid-0,centroid-1
0,1,33.85786710121311,38.85442694187941
1,2,37.325266305363485,170.26238086339
2,3,34.415399575671856,341.42026166902406
3,4,41.343517534537725,815.0502125398513
4,5,27.415855636658556,964.7708840227089
5,6,31.58188976377953,1103.637401574803
6,7,25.353298153034302,1279.335092348285
7,8,19.49714937286203,1442.1330292664386
8,9,11.535027898326101,1567.0892746435213
9,10,46.296932515337424,645.0084945729118
10,11,54.401761252446185,494.2191780821918
11,12,73.11065989847715,1560.9709644670052
12,13,105.96877710320902,1437.88925211822
13,14,114.68280041463998,1256.3286021848337
14,15,131.8476054833541,1116.2404308349653
15,16,121.34267977959126,957.2598870056497
16,17,138.24949486785744,77.59613674937364
17,18,138.688965561306,239.48495303814454
18,19,151.61465810351342,404.6650547789951
19,20,147.20221687449865,776.5556041712243
20,21,155.09110764430577,590.7892667706708
21,22,179.78413618254257,1581.0898225280696
22,23,201.31146729376817,1430.339810631846
23,24,227.09944751381215,1218.5363832367605
24,25,238.51430224336312,876.9941505431639
25,26,234.62394957983193,1047.9639037433155
26,27,252.81146516713528,32.85785691971259
27,28,251.8135101833732,157.33637747336377
28,29,253.16806595567658,332.62196505559336
29,30,251.08931973551495,700.9504650902163
30,31,255.4307143918016,519.220035645329
31,32,284.13326585695006,1546.4370220422852
32,33,308.7775605517541,1429.8082980341044
33,34,312.56617042652294,1290.033975705544
34,35,334.14749886655585,1111.311243766057
35,36,339.7979421534473,938.1367576764158
36,37,451.5127797115863,61.899453008453506
37,38,352.64583520936515,254.5920756416029
38,39,355.1342049302985,511.6668898164921
39,40,352.56639566395665,776.533041484261
40,41,360.587012380285,100.43042902748579
41,42,389.8701145246319,1527.092801308853
42,43,401.7643504531722,1355.9012084592146
43,44,418.4157109661944,1182.2135522074807
44,45,437.9558267120696,1003.3705069996216
45,46,443.9283115350575,853.2884256072376
46,47,454.29908403026684,522.4960175228993
47,48,446.0234093637455,706.5807923169268
48,49,454.8513314447592,350.4730878186969
49,50,461.4699703410776,222.60022244191794
50,51,486.34864245992804,1473.934510958456
51,52,508.86310422960725,1284.5142875125882
52,53,525.0377699254025,1101.4749116607775
53,54,544.1091385331781,933.6167782305006
54,55,544.4125812686698,766.9639782112107
55,56,539.2745181285557,603.2157595312898
56,57,546.7454778156997,162.38412969283277
57,58,565.2495587236931,1558.5329260013577
58,59,531.1216859279401,16.237933378653977
59,60,559.9008212255212,365.8852389976837
60,61,599.7712447164216,1379.0442243391585
61,62,610.5785307156428,71.58929702343255
62,63,627.5163008905853,468.8975031806616
63,64,611.9570365713088,1189.50340563764
64,65,637.9225271114033,1032.5081334209663
65,66,648.885952076093,273.93579659776844
66,67,640.8714884509052,851.3043788459823
67,68,635.461050471126,663.0081164287714
68,69,678.3025569228502,1504.1587208017095
69,70,715.3774258840339,1176.4850577449697
70,71,715.972604908947,1348.8901029295328
71,72,701.6239509902651,132.4790198053038
72,73,708.4306734067521,575.3784979238129
73,74,736.5987065481003,777.6142279708973
74,75,722.8142570281125,18.781626506024097
75,76,753.0818739709624,405.35219278551114
76,77,739.928829774822,958.653599346634
77,78,755.4024548736462,282.57949458483756
78,79,780.9304310712762,1574.1261203585148
79,80,802.62968189569,1423.0769095078497
80,81,789.138080581981,598.7674874090654
81,82,793.9909417876648,180.2652191288131
82,83,801.371835443038,54.5169182083739
83,84,822.048287050291,1240.6494894551006
84,85,832.2629717950826,1098.1624044075322
85,86,851.3549329839766,960.2186838657664
86,87,850.9371405372488,799.930171188849
87,88,872.5548032162505,471.36556637043304
88,89,868.9997042878265,300.03164120256287
89,90,887.3911028730306,653.5984244670992
90,91,887.2210028122643,1482.7014198504698
91,92,880.0096904441453,143.00740242261102
92,93,894.322927597062,28.483997901364113
93,94,917.7471022128557,1318.1653055848262
94,95,931.4667068394094,1186.3589434568646
95,96,942.2372160376505,1020.6990677889402
96,97,936.9430018999367,1568.4271690943635
97,98,958.9564437760296,794.3480448866266
98,99,955.8408992650237,222.1542008935005
99,100,971.2596146523495,370.9728124286041
100,101,971.9158156911582,95.24757160647572
101,102,970.3422795399093,553.2122690833042
102,103,995.8576112412178,1472.4710772833723
103,104,981.6365663322185,9.328874024526199
104,105,1017.7999703659801,1332.1074233219736
105,106,1023.2722624627183,1089.5365715097287
106,107,1008.599327542729,1567.1193611655926
107,108,1029.9381344307271,1190.399451303155
108,109,1044.8836453312408,871.2425737024997
109,110,1061.9975826832217,980.9198989122075
110,111,1059.8548424737455,759.3910151691948
111,112,1050.3017127799737,237.2283079239601
112,113,1059.9663355408388,68.34039735099337
113,114,1077.6455194290245,632.078861573707
114,115,1075.7013308309163,494.18000341238695
115,116,1094.7920427950519,376.36888443107097
116,117,1089.3753564460453,1552.449947471109
117,118,1106.9069247952345,1426.000496401092
118,119,1121.1149920255184,1255.3306220095694
119,120,1140.1796429094102,1044.2471827894044
120,121,1133.2364588951384,188.65266969720318
121,122,1128.1013986013986,22.21153846153846
122,123,1154.9784377825695,787.0627390971691
123,124,1170.7326989619378,572.6219723183391
124,125,1172.946160635481,1525.6922204009584
125,126,1181.4877697841728,352.37940647482014
126,127,1180.7965317919075,1374.536647398844
127,128,1183.9819078947369,55.94901315789474
128,129,1190.1192966837302,1176.243489873136
129,130,1194.9678800856532,889.4550321199143
