,label,centroid-0,centroid-1
0,1,22.792134831460675,29.97918043621943
1,2,30.78113663845224,101.25513905683192
2,3,8.538386783284743,178.3372206025267
3,4,52.00723763570567,270.9891435464415
4,5,6.794685990338165,302.8985507246377
5,6,0.0,349.0
6,7,35.674531155474895,498.78486085904416
7,8,14.4070796460177,678.3731563421829
8,9,26.094811018577836,827.5714285714286
9,10,15.397641112047177,884.2502106149958
10,11,2.6887966804979255,963.9668049792531
11,12,1.0,997.8333333333334
12,13,29.078933880061506,1120.8006150691954
13,14,21.194055944055943,1195.0944055944055
14,15,33.20799347471452,1259.5856443719413
15,16,11.227623456790123,1346.3186728395062
16,17,45.80864580105361,1441.4772234273319
17,18,21.609712230215827,1582.5791366906474
18,19,14.661483253588516,1034.988038277512
19,20,36.45550527903469,343.5369532428356
20,21,50.70032930845225,742.1333699231614
21,22,33.82453416149068,931.1816770186335
22,23,57.71840587309911,651.8012585212375
23,24,30.71212121212121,976.2878787878788
24,25,33.0,987.0
25,26,56.625,218.9558823529412
26,27,46.09230769230769,1002.4923076923077
27,28,74.99388913138368,165.14971628109996
28,29,103.11028958718423,1019.0850277264325
29,30,60.00938232994527,1303.8498827208757
30,31,80.73367920449633,376.3428447903156
31,32,63.45798319327731,1594.2689075630253
32,33,77.13091482649843,980.2839116719243
33,34,84.42297915607524,1177.1265887137774
34,35,74.04174573055029,772.6527514231499
35,36,105.83188792528352,75.53235490326884
36,37,75.89761904761905,831.1119047619047
37,38,94.43418181818181,1066.7389090909091
38,39,125.73907766990291,882.7621359223301
39,40,97.21351025331725,925.9179734620025
40,41,106.32579890880749,1562.2650038971162
41,42,73.0,1579.5
42,43,106.47554129911788,440.92943063352044
43,44,101.62648401826485,609.7634703196347
44,45,99.00921273031825,15.362646566164154
45,46,79.0,1336.0
46,47,80.0,1321.5
47,48,121.84825102880659,1364.8302469135801
48,49,102.67810650887574,1486.087573964497
49,50,105.65052631578948,251.5340350877193
50,51,127.79244482173175,554.537351443124
51,52,183.7959482548206,1157.2885037832561
52,53,88.25,1598.75
53,54,116.89182058047493,1268.4916446789798
54,55,90.0,1106.0
55,56,132.96807592752373,132.54357204486627
56,57,111.76679841897233,801.4005270092226
57,58,96.0,1105.0
58,59,99.0,1104.0
59,60,161.82418812989923,304.4594998133632
60,61,123.67862838915471,664.2950558213716
61,62,116.87080103359173,1422.0516795865633
62,63,107.03703703703704,839.4074074074074
63,64,120.44540229885058,758.2385057471264
64,65,140.31586715867158,714.5763837638376
65,66,145.00258286698235,1118.0899698665519
66,67,123.92086330935251,845.9640287769785
67,68,128.99529411764706,404.81176470588235
68,69,118.5,567.5
69,70,145.34540750323416,1316.3318240620956
70,71,121.66666666666667,818.0
71,72,124.0,1523.0
72,73,139.62313432835822,39.16231343283582
73,74,126.0,1524.0
74,75,149.8110859728507,188.41515837104072
75,76,162.87613636363636,1531.0443181818182
76,77,135.2,636.8
77,78,178.82357768052518,1468.3019693654267
78,79,166.0406896551724,934.7772413793103
79,80,140.0,611.3333333333334
80,81,146.1778523489933,797.0570469798657
81,82,144.6,402.5
82,83,198.31014677728143,348.0918953414167
83,84,199.85714285714286,519.518698578908
84,85,179.1263537906137,1577.0180505415162
85,86,156.1027397260274,243.64383561643837
86,87,170.6892797319933,1057.717755443886
87,88,153.0,457.0
88,89,160.6578947368421,0.868421052631579
89,90,180.86620469083155,784.9445628997868
90,91,176.873,989.54
91,92,202.50925925925927,1308.6231481481482
92,93,189.99366515837104,631.8420814479638
93,94,209.1477347340775,1253.7058437294813
94,95,189.4256480218281,399.85470668485675
95,96,163.5,1386.0
96,97,182.593572778828,1406.82797731569
97,98,210.37955625990492,457.7662440570523
98,99,193.43038922155688,47.58832335329341
99,100,184.47368421052633,1.3157894736842106
100,101,175.0,714.0
101,102,202.9317738791423,711.6608187134503
102,103,177.0,1348.0
103,104,199.9121398205007,230.3547472838923
104,105,179.0,1349.0
105,106,211.85496183206106,153.4472010178117
106,107,211.43171806167402,1193.856093979442
107,108,242.15065789473684,81.01578947368421
108,109,218.85185185185185,858.4871794871794
109,110,219.18823529411765,1017.1826330532213
110,111,200.5,0.0
111,112,243.73921492421297,1540.0186552662262
112,113,245.73727810650888,908.7757396449704
113,114,208.0,983.0
114,115,249.30712116098547,1402.397907526156
115,116,235.21550094517957,18.200378071833647
116,117,234.2485260770975,792.4507936507937
117,118,251.2102496714849,625.310446780552
118,119,227.01470588235293,394.74264705882354
119,120,279.8272816486752,967.7580961727183
120,121,228.0,1142.5
121,122,228.0,1427.0
122,123,245.45035460992906,1230.2978723404256
123,124,231.0,1143.0
124,125,310.3854532677442,1145.3169360505974
125,126,282.23809523809524,107.93197278911565
126,127,262.22132253711203,231.85560053981106
127,128,311.77351097178683,675.0849007314524
128,129,265.57742946708464,304.8909090909091
129,130,263.20074074074074,550.46
130,131,299.0141538461539,1304.4547692307692
131,132,280.79433611884866,760.8676880222841
132,133,295.0368516833485,168.42675159235668
133,134,316.66128466128464,467.2958932958933
134,135,279.51194539249144,1024.6962457337884
135,136,262.43589743589746,1205.5897435897436
136,137,280.58556701030926,384.41690721649485
137,138,285.5857461024499,1491.643652561247
138,139,311.44930662557783,19.016949152542374
139,140,303.32340862422996,866.3608829568789
140,141,303.58115942028985,1218.6942028985507
141,142,283.6407766990291,1214.631067961165
142,143,278.0,1191.0
143,144,279.3333333333333,1187.0
144,145,281.0,136.0
145,146,331.29086161879894,1360.6848563968667
146,147,283.1666666666667,337.0
147,148,293.43703703703704,1440.8555555555556
148,149,287.0,338.0
149,150,320.5021971123666,517.9905838041432
150,151,298.8125,295.9375
151,152,320.75991471215355,1069.7705756929638
152,153,318.73365384615386,254.33173076923077
153,154,323.851368970013,929.9354628422425
154,155,326.6866589773164,1543.6136101499424
155,156,353.48705722070844,194.2091280653951
156,157,341.048087431694,575.5409836065573
157,158,325.3570093457944,806.3728971962616
158,159,322.4583333333333,140.70833333333334
159,160,356.158033033033,396.02064564564563
160,161,380.34155937052935,1487.1645207439199
161,162,325.5,51.666666666666664
162,163,332.28,294.8
163,164,335.2010582010582,1442.8624338624338
164,165,361.0120481927711,103.60050729232721
165,166,334.09411764705885,332.3058823529412
166,167,330.6,346.0
167,168,332.0,342.0
168,169,364.18857142857144,1238.407032967033
169,170,371.33385826771655,298.8566929133858
170,171,385.64874425185707,738.79200565971
171,172,363.48125,991.3289772727272
172,173,362.1490909090909,857.0745454545455
173,174,351.8,1447.2
174,175,383.32942162615257,1393.2334450963956
175,176,399.84045584045583,37.01058201058201
176,177,395.4505131964809,574.6312316715542
177,178,382.8792336640438,1100.199110502908
178,179,455.5970453387672,266.7549668874172
179,180,407.9431818181818,906.2799043062201
180,181,382.8628318584071,679.1703539823009
181,182,452.0320962888666,1568.5041792042796
182,183,403.8564850345357,1200.9693016116653
183,184,419.37807525325616,804.8310419681621
184,185,384.8333333333333,76.16666666666667
185,186,399.41843971631204,986.8900709219859
186,187,418.475282210977,1310.017127286882
187,188,418.9547770700637,161.3936305732484
188,189,421.38807785888076,394.50121654501214
189,190,399.57142857142856,659.0
190,191,433.6125,1021.1298076923077
191,192,427.64680050188207,475.16373902133
192,193,438.50081566068513,1404.9747145187603
193,194,416.2,681.5882352941177
194,195,421.1962365591398,863.2956989247311
195,196,419.5521739130435,88.61086956521739
196,197,426.5008431703204,960.1720067453625
197,198,447.617482256257,638.0593948449757
198,199,433.5133437990581,226.574568288854
199,200,422.0,670.0
200,201,423.0,672.0
201,202,454.62250384024577,1098.5975422427036
202,203,441.1393442622951,1441.3475409836065
203,204,449.1775147928994,1159.3972950126797
204,205,467.405299313052,1529.4543670264966
205,206,525.4711942809083,347.5853658536585
206,207,470.6479702510071,543.6792686705919
207,208,535.6569758729207,47.20125880413607
208,209,472.49148418491484,201.55778588807786
209,210,443.6666666666667,84.66666666666667
210,211,472.28694768918234,748.0462163534789
211,212,481.88337950138504,1222.1914127423822
212,213,449.7,77.8
213,214,491.4632352941176,1462.233455882353
214,215,494.6344762503932,947.4023277760302
215,216,482.4927113702624,421.84256559766766
