,label,centroid-0,centroid-1
0,1,39.66919599612528,36.19276719405877
1,2,40.50265471320393,150.12942814866395
2,3,21.81088203379321,509.6240892884824
3,4,6.722791293213828,647.8245838668374
4,5,33.492193108399135,799.7950466618809
5,6,42.053928701345946,1117.7404510731176
6,7,40.195889228838155,1454.2580214952538
7,8,76.94537905361872,1001.806858042809
8,9,68.18903215536453,635.7275549188157
9,10,72.0185862410188,321.50522738028656
10,11,79.35433604336043,1271.7387727448704
11,12,98.94012923644995,1570.2877489120401
12,13,126.38690287883581,475.62075292628913
13,14,146.51428829806474,746.3428287212878
14,15,170.97334177393262,164.44882886684954
15,16,147.24138080953003,886.4183296378418
16,17,187.255170149907,1427.2885800780537
17,18,204.25262951590776,615.2549813810675
18,19,218.36360347322722,1052.044420324811
19,20,206.84302564102563,44.91107692307693
20,21,225.5930842522214,276.015415908361
21,22,242.21719426857715,385.23378873708765
22,23,252.3367865707434,761.3497362110312
23,24,276.03069306930695,1543.4529084158416
24,25,318.2907580959451,512.6593207757261
25,26,342.44042520648514,269.21321505047416
26,27,341.1138273981392,1195.4524863650947
27,28,360.97975253093364,1357.2343457067866
28,29,332.2116436501489,140.1238017871649
29,30,366.3427337398374,877.8420985772358
30,31,370.53306624224797,1061.7161516931014
31,32,376.70708526467496,672.8350796556693
32,33,423.3884438472272,1515.6011163367616
33,34,432.9418356148559,357.6180326921966
34,35,480.01511359260684,787.7766653831344
35,36,439.2250630176449,37.2341555635578
36,37,474.1656143256392,997.5384535762344
37,38,516.1225493850168,167.29467014535967
38,39,503.1233222938818,1138.4119748997734
39,40,529.4909244616838,1234.1449102391964
40,41,529.029447313482,681.0240632897484
41,42,531.269178026942,1382.9733806566105
42,43,528.8378795925264,542.7878144160672
43,44,534.1644673006016,909.7058994760333
44,45,540.1720396189514,413.17096713141126
45,46,587.9699010364818,1551.6713122913861
46,47,607.3295434668532,776.5527374497113
47,48,611.4985594237695,1008.1874549819928
48,49,632.6894953027777,246.2706494774086
49,50,600.3400999043469,35.06557551280689
50,51,705.7552839079923,1420.1594737087669
51,52,749.5102026170371,1120.0386575126188
52,53,702.0618489195786,426.308827906423
53,54,666.5384718408893,667.4094287818924
54,55,742.7027397847618,1286.7104146121853
55,56,722.0107903716683,68.71742137784746
56,57,722.0773867392572,562.279668157366
57,58,730.4703184604175,828.8909176631948
58,59,855.3080866165018,1524.6817270725858
59,60,772.3521472392638,275.131518404908
60,61,793.2931731068062,939.8256500569771
61,62,807.5722632565318,375.91522434130746
62,63,817.0429967872035,145.96042108141364
63,64,831.8207814269535,33.84385617214043
64,65,853.2327786282159,693.6780405905881
65,66,896.5092322643343,444.4308390022676
66,67,892.9522920555901,590.5271727857291
67,68,914.4831567106743,259.01971464093305
68,69,915.4896944192052,1380.8324805126488
69,70,952.7068890103882,830.7160743575724
70,71,942.3827343961092,1233.9725074304242
71,72,974.0221218498178,89.83431709695633
72,73,973.9564010450686,977.5165741345526
73,74,1025.7138075313808,1571.9714285714285
74,75,1033.5081636018801,1143.7003793188753
75,76,1044.4407772597879,680.9000371302446
76,77,1024.7285019835726,464.991171704755
77,78,1064.019234468167,20.981150221196383
78,79,1067.7364105927686,1306.8323358202838
79,80,1064.2489921948709,281.5688738313749
80,81,1114.2350915941277,879.4855138365597
81,82,1121.3009631972398,148.16115583668775
82,83,1129.0841584158416,556.9376397317151
83,84,1099.107317670093,1423.2118820362211
84,85,1158.5059433758374,425.54765506807865
85,86,1168.4809559372666,51.74551904406273
86,87,1166.1676144056323,670.8907392363932
87,88,1140.7776736046003,1075.7510469404338
88,89,1172.4721655951075,1281.207777952015
89,90,1152.2825529185375,1537.124973273466
